観測所番号,都道府県,地点,国際地点番号,現在時刻(年),現在時刻(月),現在時刻(日),現在時刻(時),現在時刻(分),現在値(mm),現在値の品質情報,8日の最大値(mm),8日の最大値の品質情報,8日の最大値起時（時）(まで),8日の最大値起時（分）(まで),8日の最大値起時(まで)の品質情報,極値更新,10年未満での極値更新,7日までの観測史上1位の値(mm),7日までの観測史上1位の値の品質情報,7日までの観測史上1位の値の年,7日までの観測史上1位の値の月,7日までの観測史上1位の値の日,7日までの1月の1位の値(mm),7日までの1月の1位の値の品質情報,7日までの1月の1位の値の年,7日までの1月の1位の値の月,7日までの1月の1位の値の日,統計開始年
85116,佐賀県,伊万里（イマリ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,99.0,8,2006,9,16,23.5,8,2020,1,23,1976
85142,佐賀県,佐賀（サガ）,47813.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.0,8,2019,8,28,27.7,8,1950,1,18,1926
85161,佐賀県,嬉野（ウレシノ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,84.5,8,2018,7,6,20.0,8,1994,1,17,1977
85166,佐賀県,白石（シロイシ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,109.5,8,2019,8,28,19.0,8,1990,1,29,1976
85176,佐賀県,川副（カワソエ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,79.5,8,2025,8,10,10.5,8,2020,1,23,2003
86006,熊本県,鹿北（カホク）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,95.5,8,2017,8,15,15.0,8,1989,1,19,1976
86066,熊本県,南小国（ミナミオグニ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,98.0,8,2005,7,10,15.0,8,2020,1,8,1976
86086,熊本県,岱明（タイメイ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,108.0,8,2025,8,10,24.0,8,2008,1,11,1976
86101,熊本県,菊池（キクチ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,115.5,8,2025,8,10,20.0,8,1989,1,19,1976
86111,熊本県,阿蘇乙姫（アソオトヒメ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,108.0,8,2012,7,12,17.0,8,2010,1,20,1978
86141,熊本県,熊本（クマモト）,47819.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,94.0,8,2016,6,20,23.0,8,1972,1,24,1890
86146,熊本県,益城（マシキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,114.0,8,2006,6,26,15.0,8,2010,1,21,1976
86157,熊本県,南阿蘇（ミナミアソ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,84.0,8,2021,7,12,21.5,8,2020,1,8,2015
86161,熊本県,高森（タカモリ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,80.0,8,1988,5,3,14.0,8,1989,1,8,1976
86181,熊本県,宇土（ウト）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,122.0,8,2016,6,20,23.0,8,2008,1,12,2006
86197,熊本県,山都（ヤマト）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,126.5,8,2016,6,21,22.5,8,2020,1,8,2010
86216,熊本県,三角（ミスミ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,104.0,8,2016,6,20,29.0,8,2008,1,12,1976
86236,熊本県,甲佐（コウサ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,150.0,8,2016,6,21,24.0,8,2008,1,12,1976
86271,熊本県,松島（マツシマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,123.0,4,2025,8,11,47.0,8,2008,1,12,1976
86316,熊本県,本渡（ホンド）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.0,8,2025,8,11,45.0,8,2008,1,12,1976
86336,熊本県,八代（ヤツシロ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,92.5,8,2025,8,11,49.0,8,2008,1,12,1976
86396,熊本県,田浦（タノウラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,100.0,8,2005,7,6,23.0,8,2008,1,12,1976
86407,熊本県,山江（ヤマエ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,89.5,8,2009,10,2,14.0,8,2008,1,12,1990
86411,熊本県,五木（イツキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,98.5,8,2012,7,12,15.5,8,2015,1,15,2012
86451,熊本県,水俣（ミナマタ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,90.5,8,2020,5,4,21.5,8,2020,1,23,1976
86461,熊本県,一勝地（イッショウチ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,86.0,8,2022,7,9,16.5,8,2020,1,27,2006
86467,熊本県,人吉（ヒトヨシ）,47824.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,103.5,8,1996,7,3,19.0,8,1989,1,20,1943
86477,熊本県,上（ウエ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,81.0,8,1996,7,3,13.5,8,2016,1,29,1977
86478,熊本県,多良木（タラギ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,88.0,8,2009,10,2,15.0,8,2008,1,12,2006
86481,熊本県,湯前横谷（ユノマエヨコタニ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,82.0,8,2017,7,22,16.0,8,2015,1,15,1976
86491,熊本県,牛深（ウシブカ）,47838.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,98.0,8,2020,7,4,27.5,8,1979,1,29,1949
87041,宮崎県,高千穂（タカチホ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,73.0,8,1993,8,9,15.5,8,2015,1,15,1976
87066,宮崎県,古江（フルエ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,114.0,8,2024,10,22,91.5,8,2020,1,27,1977
87071,宮崎県,鞍岡（クラオカ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,97.5,8,2016,6,21,21.0,8,2008,1,12,1979
87086,宮崎県,日之影（ヒノカゲ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,58.5,8,2023,8,10,17.5,8,2015,1,15,2010
87127,宮崎県,諸塚（モロツカ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,116.0,8,1990,8,11,17.0,8,2008,1,12,1979
87136,宮崎県,北方（キタカタ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,72.0,8,2003,9,11,22.0,8,2015,1,15,1987
87141,宮崎県,延岡（ノベオカ）,47822.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,84.5,8,2021,8,8,35.0,8,2015,1,15,1961
87157,宮崎県,椎葉（シイバ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,78.0,8,2024,8,29,12.0,8,2020,1,8,2011
87181,宮崎県,日向（ヒュウガ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,89.0,8,2016,9,19,30.5,8,2015,1,15,1976
87206,宮崎県,神門（ミカド）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,123.0,8,2004,8,17,17.0,8,2015,1,15,1979
87231,宮崎県,西米良（ニシメラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,85.0,8,2024,8,29,20.0,8,1979,1,29,1979
87251,宮崎県,都農（ツノ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,88.0,8,2024,10,22,28.0,8,2015,1,15,2010
87293,宮崎県,高鍋（タカナベ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,96.0,8,2018,9,30,11.5,8,2023,1,14,2017
87301,宮崎県,加久藤（カクトウ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,94.0,8,2022,7,15,21.0,8,1979,1,29,1976
87331,宮崎県,西都（サイト）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,84.0,8,2007,7,13,25.0,8,1980,1,28,1976
87346,宮崎県,えびの高原（エビノコウゲン）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.0,8,2010,7,3,30.0,8,1979,1,29,1976
87352,宮崎県,小林（コバヤシ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,93.5,8,2023,8,9,20.0,8,2015,1,15,2000
87361,宮崎県,野尻（ノジリ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,77.5,8,2024,7,14,18.0,8,2015,1,15,1976
87371,宮崎県,国富（クニトミ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,81.5,8,2017,9,17,35.0,8,1980,1,28,1976
87376,宮崎県,宮崎（ミヤザキ）,47830.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,139.5,8,1995,9,30,53.5,8,1980,1,28,1925
87406,宮崎県,田野（タノ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,70.5,8,2025,8,7,16.5,8,2020,1,27,2017
87412,宮崎県,赤江（アカエ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.5,8,2016,9,20,37.5,8,2015,1,15,2003
87426,宮崎県,都城（ミヤコノジョウ）,47829.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,96.5,8,2012,7,22,37.0,8,1989,1,20,1942
87461,宮崎県,酒谷（サカタニ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,77.0,8,2016,7,8,31.0,8,2019,1,31,1977
87492,宮崎県,油津（アブラツ）,47835.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,89.5,8,1981,9,25,33.0,8,2006,1,14,1949
87501,宮崎県,串間（クシマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,78.5,8,2016,9,17,35.5,8,2015,1,21,1976
88061,鹿児島県,阿久根（アクネ）,47823.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,107.0,8,1972,6,27,39.0,8,1973,1,24,1939
88066,鹿児島県,出水（イズミ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,74.0,8,1979,7,17,25.0,8,1979,1,29,1976
88081,鹿児島県,大口（オオクチ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,94.5,8,2010,8,24,19.0,8,2016,1,29,1976
88101,鹿児島県,紫尾山（シビサン）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,96.5,8,2021,7,10,34.0,8,1989,1,20,1976
88107,鹿児島県,さつま柏原（サツマカシワバル）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,104.0,8,1991,7,27,21.0,8,2023,1,14,1976
88131,鹿児島県,中甑（ナカコシキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,107.5,8,2017,5,12,30.0,8,1989,1,7,1976
88151,鹿児島県,川内（センダイ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,76.5,8,2022,7,8,34.0,8,1979,1,29,1977
88166,鹿児島県,溝辺（ミゾベ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,107.5,8,2025,8,8,26.5,8,2015,1,15,1976
88211,鹿児島県,八重山（ヤエヤマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.5,8,2021,7,9,36.0,8,2015,1,15,1976
88261,鹿児島県,東市来（ヒガシイチキ）,,2026,1,8,16,0,0.0,8,1.0,4,1.0,15.0,4.0,,,98.5,8,2020,7,3,30.5,8,2023,1,14,1976
88286,鹿児島県,牧之原（マキノハラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,96.0,8,2016,9,20,24.0,8,1989,1,20,1976
88317,鹿児島県,鹿児島（カゴシマ）,47827.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,104.5,8,1995,8,11,34.0,8,2015,1,15,1902
88331,鹿児島県,輝北（キホク）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,93.0,8,2003,9,11,28.5,8,2015,1,15,1977
88341,鹿児島県,大隅（オオスミ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,93.0,8,2006,7,5,27.5,8,2015,1,15,1977
88371,鹿児島県,加世田（カセダ）,,2026,1,8,16,0,0.0,8,0.5,4,0.0,42.0,4.0,,,87.5,8,2016,9,20,29.0,8,1995,1,3,1976
88392,鹿児島県,吉ケ別府（ヨシガベップ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,86.0,8,2020,7,6,42.0,8,1980,1,28,1977
88406,鹿児島県,志布志（シブシ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,88.0,8,2020,7,6,26.0,8,1980,1,28,1976
88432,鹿児島県,喜入（キイレ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,95.0,8,2016,9,20,28.5,8,2015,1,26,1977
88442,鹿児島県,鹿屋（カノヤ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,109.5,8,2020,7,6,31.0,8,2003,1,26,1977
88447,鹿児島県,肝付前田（キモツキマエダ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,84.5,8,2022,7,16,30.0,8,1980,1,28,1977
88466,鹿児島県,枕崎（マクラザキ）,47831.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,127.0,8,2000,6,25,46.5,8,1993,1,6,1937
88486,鹿児島県,指宿（イブスキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,78.0,8,2000,6,25,31.0,8,2003,1,26,1976
88506,鹿児島県,内之浦（ウチノウラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,128.5,8,2015,4,30,58.0,8,2001,1,25,1976
88536,鹿児島県,田代（タシロ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,107.0,8,2007,6,22,35.0,8,2006,1,14,1977
88551,鹿児島県,佐多（サタ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,116.0,8,2010,6,19,33.0,8,1993,1,14,1977
88612,鹿児島県,種子島（タネガシマ）,47837.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,126.0,8,2001,9,2,70.7,8,1960,1,15,1948
88621,鹿児島県,中種子（ナカタネ）,,2026,1,8,16,0,0.0,8,0.5,4,4.0,24.0,4.0,,,101.0,8,2022,7,9,35.0,8,2009,1,30,2006
88666,鹿児島県,上中（カミナカ）,,2026,1,8,16,0,0.0,8,0.5,4,4.0,45.0,4.0,,,115.0,8,2010,7,3,56.0,8,2009,1,30,1976
88686,鹿児島県,屋久島（ヤクシマ）,47836.0,2026,1,8,16,0,0.0,8,2.0,4,3.0,46.0,4.0,,,125.0,8,1999,5,18,74.0,8,2009,1,29,1937
88706,鹿児島県,尾之間（オノアイダ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,118.0,8,2025,3,27,47.0,8,1992,1,6,1976
88736,鹿児島県,中之島（ナカノシマ）,,2026,1,8,16,0,0.0,8,4.0,4,2.0,45.0,4.0,,,129.5,8,2016,9,3,112.0,8,2017,1,7,2002
88746,鹿児島県,平島（タイラジマ）,,2026,1,8,16,0,0.0,8,2.0,4,6.0,59.0,4.0,,,78.0,8,2017,7,5,20.5,8,2020,1,27,2014
88756,鹿児島県,諏訪之瀬島（スワノセジマ）,,2026,1,8,16,0,0.0,8,1.0,4,8.0,2.0,4.0,,,109.5,8,2014,9,21,27.5,8,2016,1,17,2014
88776,鹿児島県,小宝島（コダカラジマ）,,2026,1,8,16,0,0.0,8,1.0,4,9.0,9.0,4.0,,,138.5,8,2018,9,24,28.0,8,2019,1,12,2014
88781,鹿児島県,宝島（タカラジマ）,,2026,1,8,16,0,0.0,8,0.5,4,13.0,2.0,4.0,,,120.0,8,2024,10,15,59.0,8,2019,1,12,2014
88821,鹿児島県,笠利（カサリ）,,2026,1,8,16,0,0.0,8,1.0,4,11.0,18.0,4.0,,,91.0,8,2017,8,5,25.5,8,2025,1,23,2003
88837,鹿児島県,名瀬（ナゼ）,47909.0,2026,1,8,16,0,0.0,8,1.5,4,13.0,54.0,4.0,,,116.4,8,1949,10,21,97.0,8,1982,1,4,1896
88851,鹿児島県,喜界島（キカイジマ）,,2026,1,8,16,0,1.5,8,1.5,4,16.0,0.0,4.0,,,110.5,8,2017,9,4,43.0,8,1988,1,21,1978
88901,鹿児島県,古仁屋（コニヤ）,,2026,1,8,16,0,0.5,8,1.5,4,12.0,32.0,4.0,,,143.5,8,2011,11,2,51.0,8,2009,1,30,1976
88931,鹿児島県,天城（アマギ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,78.0,4,2015,11,17,34.5,8,2017,1,18,2003
88956,鹿児島県,伊仙（イセン）,,2026,1,8,16,0,0.5,8,1.5,4,15.0,52.0,4.0,,,114.5,8,2015,7,25,62.0,8,1982,1,4,1977
88971,鹿児島県,沖永良部（オキノエラブ）,47942.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,101.0,8,2015,6,19,55.0,8,1979,1,29,1969
88986,鹿児島県,与論島（ヨロンジマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,102.0,8,1987,10,25,53.0,8,1979,1,29,1978
91011,沖縄県,伊是名（イゼナ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,95.5,8,2011,10,5,64.0,8,1979,1,29,1977
91021,沖縄県,奥（オク）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,86.0,8,2018,6,16,40.0,8,1998,1,14,1976
91046,沖縄県,国頭（クニガミ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,86.0,8,2012,9,16,31.5,8,2013,1,13,2005
91066,沖縄県,本部（モトブ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,77.5,8,2020,6,22,40.5,8,2016,1,5,1981
91081,沖縄県,東（ヒガシ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,101.5,8,2024,11,9,37.5,8,2020,1,16,1981
91096,沖縄県,粟国（アグニ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,103.0,8,2018,6,16,41.5,8,2022,1,23,2003
91107,沖縄県,名護（ナゴ）,47940.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,108.5,8,1969,10,7,46.0,8,1969,1,19,1967
91121,沖縄県,読谷（ヨミタン）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,96.5,8,2014,7,9,46.5,8,2017,1,19,1976
91141,沖縄県,北原（キタハラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,102.5,8,2010,10,22,41.0,8,2006,1,12,2003
91146,沖縄県,久米島（クメジマ）,47929.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,95.5,8,1998,10,5,62.5,8,2016,1,17,1958
91151,沖縄県,渡名喜（トナキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,92.5,8,2019,8,2,34.0,8,2016,1,17,2014
91161,沖縄県,胡屋（ゴヤ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,105.0,8,1988,9,7,40.0,8,2006,1,12,1976
91166,沖縄県,宮城島（ミヤギジマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,85.0,8,2012,11,4,37.5,8,2021,1,23,2007
91181,沖縄県,渡嘉敷（トカシキ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,115.5,8,2020,8,24,60.0,8,2007,1,21,1977
91197,沖縄県,那覇（ナハ）,47936.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.5,8,1998,7,17,45.7,8,1903,1,31,1900
91236,沖縄県,安次嶺（アシミネ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,81.0,8,2005,6,17,35.0,8,2007,1,21,2003
91241,沖縄県,糸数（イトカズ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.0,8,2007,12,21,44.0,8,2016,1,11,1976
92006,沖縄県,北大東（キタダイトウ）,,2026,1,8,16,0,0.0,8,2.0,4,11.0,9.0,4.0,,,88.0,8,2025,7,17,24.5,8,2020,1,26,2003
92011,沖縄県,南大東（ミナミダイトウ）（南大東島（ミナミダイトウジマ））,47945.0,2026,1,8,16,0,0.0,8,0.5,4,11.0,2.0,4.0,,,112.5,8,2021,8,6,50.5,8,1979,1,31,1942
92012,沖縄県,旧東（キュウトウ）,,2026,1,8,16,0,0.0,8,4.0,4,10.0,47.0,4.0,,,96.5,8,2021,8,6,40.0,8,2020,1,26,2003
93012,沖縄県,下地島（シモジシマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,114.5,8,2021,7,14,54.0,8,2019,1,12,2003
93041,沖縄県,宮古島（ミヤコジマ）,47927.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,138.0,8,1970,4,19,66.0,8,2016,1,17,1937
93042,沖縄県,鏡原（カガミハラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,100.0,8,2024,5,21,54.5,4,2019,1,16,2003
93051,沖縄県,城辺（グスクベ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,117.5,8,2018,8,12,60.5,8,2016,1,17,1978
93062,沖縄県,仲筋（ナカスジ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,145.5,8,2010,11,19,79.5,8,2016,1,17,2003
94001,沖縄県,伊原間（イバルマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,109.0,8,1978,9,13,66.5,8,2016,1,17,1977
94011,沖縄県,所野（トコロノ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,130.5,8,2015,4,19,33.0,8,2013,1,13,2003
94017,沖縄県,与那国島（ヨナグニジマ）,47912.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,110.0,8,2008,9,13,61.7,8,1958,1,13,1956
94036,沖縄県,川平（カビラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,127.0,8,2000,11,12,68.5,8,2016,1,17,1978
94062,沖縄県,西表島（イリオモテジマ）,47917.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,100.0,8,2011,10,3,46.0,8,1991,1,26,1955
94081,沖縄県,石垣島（イシガキジマ）,47918.0,2026,1,8,16,0,0.0,8,0.0,4,,,,,,126.0,8,2020,5,12,60.5,8,1990,1,15,1896
94086,沖縄県,盛山（モリヤマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,92.0,8,2013,3,18,33.0,8,2018,1,31,2013
94101,沖縄県,大原（オオハラ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,123.0,8,1986,5,13,40.5,8,2011,1,14,1978
94116,沖縄県,波照間（ハテルマ）,,2026,1,8,16,0,0.0,8,0.0,4,,,,,,118.0,8,2000,3,10,67.0,8,1990,1,15,1979
